date,bdi_proxy,vlsfo_price_usd_mt,usd_inr,vessel_supply_index,data_source,is_synthetic
2022-03-06,4407.8,540.55,81.35,106.7,DEMO_DATA,True
2022-03-07,4348.3,536.98,81.14,107.4,DEMO_DATA,True
2022-03-08,4432.9,552.09,81.33,106.9,DEMO_DATA,True
2022-03-09,4446.1,563.37,81.35,107.5,DEMO_DATA,True
2022-03-10,4621.9,572.88,81.41,107.0,DEMO_DATA,True
2022-03-11,4605.6,587.47,81.74,106.4,DEMO_DATA,True
2022-03-12,4527.9,599.09,81.85,106.9,DEMO_DATA,True
2022-03-13,4513.0,595.04,81.71,105.0,DEMO_DATA,True
2022-03-14,4543.8,596.74,81.26,104.9,DEMO_DATA,True
2022-03-15,4467.4,595.74,80.76,104.3,DEMO_DATA,True
2022-03-16,4397.9,589.7,80.65,104.1,DEMO_DATA,True
2022-03-17,4348.3,589.24,80.51,105.1,DEMO_DATA,True
2022-03-18,4337.1,585.8,80.74,104.1,DEMO_DATA,True
2022-03-19,4304.6,583.84,80.76,103.4,DEMO_DATA,True
2022-03-20,4347.9,589.51,81.24,103.8,DEMO_DATA,True
2022-03-21,4295.3,583.08,81.15,103.5,DEMO_DATA,True
2022-03-22,4283.5,599.71,81.23,96.9,DEMO_DATA,True
2022-03-23,4293.9,593.63,81.1,96.8,DEMO_DATA,True
2022-03-24,4206.7,592.39,80.77,96.0,DEMO_DATA,True
2022-03-25,4277.6,585.76,80.98,95.0,DEMO_DATA,True
2022-03-26,4254.4,578.6,80.93,95.3,DEMO_DATA,True
2022-03-27,4323.7,584.46,81.01,95.0,DEMO_DATA,True
2022-03-28,4386.1,582.02,80.9,94.1,DEMO_DATA,True
2022-03-29,4447.2,586.75,80.66,94.0,DEMO_DATA,True
2022-03-30,4409.6,599.96,80.72,92.5,DEMO_DATA,True
2022-03-31,4383.0,621.11,80.64,93.3,DEMO_DATA,True
2022-04-01,1746.3,637.75,80.52,93.5,DEMO_DATA,True
2022-04-02,1948.4,637.92,80.34,93.5,DEMO_DATA,True
2022-04-03,1908.1,621.38,80.32,94.4,DEMO_DATA,True
2022-04-04,1884.3,612.78,80.4,94.3,DEMO_DATA,True
2022-04-05,1872.0,591.01,80.55,95.3,DEMO_DATA,True
2022-04-06,1894.4,605.87,80.28,95.3,DEMO_DATA,True
2022-04-07,1869.5,612.36,80.26,95.3,DEMO_DATA,True
2022-04-08,1794.2,610.46,80.5,94.7,DEMO_DATA,True
2022-04-09,1813.4,627.69,80.35,95.5,DEMO_DATA,True
2022-04-10,1773.9,634.52,80.11,93.8,DEMO_DATA,True
2022-04-11,1793.2,617.7,79.85,94.2,DEMO_DATA,True
2022-04-12,1785.1,620.37,79.88,94.1,DEMO_DATA,True
2022-04-13,1762.8,616.27,80.01,92.7,DEMO_DATA,True
2022-04-14,1738.0,615.97,80.14,92.7,DEMO_DATA,True
2022-04-15,1770.1,624.12,79.88,93.5,DEMO_DATA,True
2022-04-16,1767.3,630.94,80.08,92.7,DEMO_DATA,True
2022-04-17,1783.7,620.61,79.83,93.5,DEMO_DATA,True
2022-04-18,1771.8,615.33,80.07,93.1,DEMO_DATA,True
2022-04-19,1803.5,612.7,79.95,90.9,DEMO_DATA,True
2022-04-20,1773.7,615.82,79.68,91.7,DEMO_DATA,True
2022-04-21,1828.6,620.98,79.18,92.1,DEMO_DATA,True
2022-04-22,1803.7,604.4,79.27,92.0,DEMO_DATA,True
2022-04-23,1775.1,611.54,79.06,91.7,DEMO_DATA,True
2022-04-24,1758.5,611.71,78.88,90.9,DEMO_DATA,True
2022-04-25,1802.4,622.5,78.75,91.9,DEMO_DATA,True
2022-04-26,1789.0,617.76,78.32,91.6,DEMO_DATA,True
2022-04-27,1786.4,608.43,78.35,91.3,DEMO_DATA,True
2022-04-28,1778.8,604.73,78.16,97.4,DEMO_DATA,True
2022-04-29,1715.6,602.99,77.98,97.0,DEMO_DATA,True
2022-04-30,1702.6,612.77,77.98,98.1,DEMO_DATA,True
2022-05-01,1665.1,604.47,77.96,97.7,DEMO_DATA,True
2022-05-02,1650.3,602.97,78.11,96.9,DEMO_DATA,True
2022-05-03,1721.7,611.68,77.77,96.3,DEMO_DATA,True
2022-05-04,1681.3,593.64,77.99,96.0,DEMO_DATA,True
2022-05-05,1724.4,603.25,78.09,97.2,DEMO_DATA,True
2022-05-06,1698.6,588.77,78.09,96.9,DEMO_DATA,True
2022-05-07,1719.1,587.28,77.85,96.5,DEMO_DATA,True
2022-05-08,1733.3,591.3,77.81,97.6,DEMO_DATA,True
2022-05-09,1773.5,586.89,77.58,97.2,DEMO_DATA,True
2022-05-10,1740.8,582.13,77.55,96.7,DEMO_DATA,True
2022-05-11,1809.8,573.71,77.47,95.9,DEMO_DATA,True
2022-05-12,1790.1,580.71,77.13,96.2,DEMO_DATA,True
2022-05-13,1826.4,583.86,77.34,95.6,DEMO_DATA,True
2022-05-14,1821.6,580.85,77.41,95.2,DEMO_DATA,True
2022-05-15,1844.7,574.57,77.57,95.9,DEMO_DATA,True
2022-05-16,1838.1,568.32,77.79,95.6,DEMO_DATA,True
2022-05-17,1848.4,572.75,77.89,97.4,DEMO_DATA,True
2022-05-18,1835.3,579.69,77.52,97.0,DEMO_DATA,True
2022-05-19,1813.2,580.4,77.44,99.3,DEMO_DATA,True
2022-05-20,1806.7,568.18,77.42,98.2,DEMO_DATA,True
2022-05-21,1819.7,581.44,77.23,97.9,DEMO_DATA,True
2022-05-22,1849.9,573.94,77.48,97.8,DEMO_DATA,True
2022-05-23,1868.0,568.35,77.19,97.7,DEMO_DATA,True
2022-05-24,1896.6,557.51,77.01,96.5,DEMO_DATA,True
2022-05-25,1931.7,556.09,76.97,96.6,DEMO_DATA,True
2022-05-26,1917.1,569.77,74.5,87.5,DEMO_DATA,True
2022-05-27,1960.5,559.22,74.48,88.5,DEMO_DATA,True
2022-05-28,1996.9,548.72,74.4,89.3,DEMO_DATA,True
2022-05-29,1963.7,556.4,74.38,88.9,DEMO_DATA,True
2022-05-30,1986.2,551.21,74.12,88.6,DEMO_DATA,True
2022-05-31,2058.9,550.72,74.0,87.5,DEMO_DATA,True
2022-06-01,2128.0,552.46,74.46,87.3,DEMO_DATA,True
2022-06-02,2058.0,557.95,74.58,88.2,DEMO_DATA,True
2022-06-03,2010.5,560.48,74.81,89.3,DEMO_DATA,True
2022-06-04,2025.9,574.71,75.1,89.9,DEMO_DATA,True
2022-06-05,2050.1,561.74,75.0,90.0,DEMO_DATA,True
2022-06-06,2044.9,565.94,75.1,90.9,DEMO_DATA,True
2022-06-07,2027.0,568.01,75.2,90.2,DEMO_DATA,True
2022-06-08,1983.4,560.27,75.33,90.5,DEMO_DATA,True
2022-06-09,1932.1,562.38,75.33,90.5,DEMO_DATA,True
2022-06-10,1917.8,562.77,75.68,90.6,DEMO_DATA,True
2022-06-11,1933.6,572.7,75.85,91.4,DEMO_DATA,True
2022-06-12,1947.0,567.94,75.71,90.6,DEMO_DATA,True
2022-06-13,1910.8,563.97,76.38,90.4,DEMO_DATA,True
2022-06-14,1903.2,570.97,76.35,90.2,DEMO_DATA,True
2022-06-15,1891.7,563.45,76.26,89.9,DEMO_DATA,True
2022-06-16,1935.6,566.53,76.37,89.1,DEMO_DATA,True
2022-06-17,1925.2,555.49,76.36,88.9,DEMO_DATA,True
2022-06-18,1915.7,623.6,76.51,89.2,DEMO_DATA,True
2022-06-19,1884.3,619.51,76.28,90.8,DEMO_DATA,True
2022-06-20,1836.3,635.58,76.59,91.2,DEMO_DATA,True
2022-06-21,1824.4,631.73,76.21,90.5,DEMO_DATA,True
2022-06-22,1886.9,626.6,76.27,91.1,DEMO_DATA,True
2022-06-23,2289.0,628.54,76.45,92.1,DEMO_DATA,True
2022-06-24,2296.5,643.36,76.22,92.4,DEMO_DATA,True
2022-06-25,2272.5,660.55,76.26,93.8,DEMO_DATA,True
2022-06-26,2189.6,668.39,76.38,94.2,DEMO_DATA,True
2022-06-27,2189.1,735.46,76.53,93.3,DEMO_DATA,True
2022-06-28,2192.0,724.38,76.47,92.4,DEMO_DATA,True
2022-06-29,2238.4,708.1,76.53,93.0,DEMO_DATA,True
2022-06-30,2289.7,718.81,76.6,92.2,DEMO_DATA,True
2022-07-01,2282.1,702.78,76.53,92.7,DEMO_DATA,True
2022-07-02,2278.0,706.83,76.8,93.4,DEMO_DATA,True
2022-07-03,2604.5,715.07,76.58,93.4,DEMO_DATA,True
2022-07-04,2583.6,713.86,76.64,93.2,DEMO_DATA,True
2022-07-05,2576.3,695.23,76.92,91.2,DEMO_DATA,True
2022-07-06,2540.6,690.52,76.74,92.2,DEMO_DATA,True
2022-07-07,2521.4,693.51,76.89,92.7,DEMO_DATA,True
2022-07-08,2467.0,696.9,76.97,92.1,DEMO_DATA,True
2022-07-09,2439.8,683.03,77.08,91.7,DEMO_DATA,True
2022-07-10,2411.5,664.11,77.02,91.8,DEMO_DATA,True
2022-07-11,2428.7,661.73,77.14,92.0,DEMO_DATA,True
2022-07-12,2426.1,657.45,77.35,91.7,DEMO_DATA,True
2022-07-13,2455.5,650.96,77.27,91.5,DEMO_DATA,True
2022-07-14,2424.4,642.3,77.25,92.0,DEMO_DATA,True
2022-07-15,2396.3,633.74,77.07,92.0,DEMO_DATA,True
2022-07-16,2391.6,633.33,76.94,92.7,DEMO_DATA,True
2022-07-17,2396.9,633.17,76.89,92.5,DEMO_DATA,True
2022-07-18,2396.1,621.76,76.92,93.3,DEMO_DATA,True
2022-07-19,1888.3,615.76,77.1,93.8,DEMO_DATA,True
2022-07-20,1919.4,588.25,77.18,93.8,DEMO_DATA,True
2022-07-21,1873.5,576.76,77.13,93.0,DEMO_DATA,True
2022-07-22,1828.5,561.53,77.07,92.4,DEMO_DATA,True
2022-07-23,1846.1,555.42,76.65,92.5,DEMO_DATA,True
2022-07-24,1883.3,674.91,76.69,92.4,DEMO_DATA,True
2022-07-25,1906.1,652.7,76.27,87.1,DEMO_DATA,True
2022-07-26,1834.9,654.07,76.32,87.1,DEMO_DATA,True
2022-07-27,1857.7,645.16,76.14,87.6,DEMO_DATA,True
2022-07-28,1889.9,635.28,75.94,88.2,DEMO_DATA,True
2022-07-29,1905.2,634.42,76.1,88.8,DEMO_DATA,True
2022-07-30,1939.9,636.13,76.0,89.3,DEMO_DATA,True
2022-07-31,1845.6,621.83,76.43,88.8,DEMO_DATA,True
2022-08-01,1844.8,623.91,76.26,89.7,DEMO_DATA,True
2022-08-02,1838.7,627.55,76.53,89.5,DEMO_DATA,True
2022-08-03,1822.5,631.22,76.36,88.5,DEMO_DATA,True
2022-08-04,1999.2,624.23,76.31,88.3,DEMO_DATA,True
2022-08-05,1995.5,602.2,76.32,88.4,DEMO_DATA,True
2022-08-06,2018.7,581.63,76.24,89.6,DEMO_DATA,True
2022-08-07,2015.6,584.55,75.97,89.1,DEMO_DATA,True
2022-08-08,2056.6,580.3,75.88,89.2,DEMO_DATA,True
2022-08-09,2055.5,572.57,75.96,80.3,DEMO_DATA,True
2022-08-10,2096.6,573.19,75.69,81.1,DEMO_DATA,True
2022-08-11,2155.6,573.05,75.58,80.5,DEMO_DATA,True
2022-08-12,2163.4,558.22,75.35,82.2,DEMO_DATA,True
2022-08-13,2180.2,558.15,75.39,82.1,DEMO_DATA,True
2022-08-14,2189.6,560.2,75.73,82.6,DEMO_DATA,True
2022-08-15,2240.2,552.54,75.67,82.6,DEMO_DATA,True
2022-08-16,2226.0,544.9,75.61,82.9,DEMO_DATA,True
2022-08-17,2171.8,543.24,75.56,83.5,DEMO_DATA,True
2022-08-18,2159.4,556.23,75.79,84.6,DEMO_DATA,True
2022-08-19,2155.1,557.58,75.76,85.3,DEMO_DATA,True
2022-08-20,2176.5,560.65,75.55,84.2,DEMO_DATA,True
2022-08-21,2153.2,564.57,75.54,84.7,DEMO_DATA,True
2022-08-22,2127.6,569.02,75.72,85.3,DEMO_DATA,True
2022-08-23,2062.1,566.86,75.93,85.6,DEMO_DATA,True
2022-08-24,2114.7,555.57,75.89,86.1,DEMO_DATA,True
2022-08-25,2107.3,561.04,76.22,86.0,DEMO_DATA,True
2022-08-26,2090.6,557.58,76.29,86.3,DEMO_DATA,True
2022-08-27,2122.7,561.5,76.26,86.5,DEMO_DATA,True
2022-08-28,2126.1,567.28,76.29,87.6,DEMO_DATA,True
2022-08-29,2020.5,572.4,76.18,87.0,DEMO_DATA,True
2022-08-30,2023.6,567.02,76.19,88.6,DEMO_DATA,True
2022-08-31,2025.2,551.52,76.24,88.8,DEMO_DATA,True
2022-09-01,1944.9,548.52,76.12,89.8,DEMO_DATA,True
2022-09-02,1908.3,552.6,76.05,90.6,DEMO_DATA,True
2022-09-03,1955.4,560.66,76.22,91.9,DEMO_DATA,True
2022-09-04,1960.9,557.08,76.28,93.0,DEMO_DATA,True
2022-09-05,2004.1,564.67,76.21,92.8,DEMO_DATA,True
2022-09-06,2012.5,556.48,76.09,92.6,DEMO_DATA,True
2022-09-07,2050.1,554.53,76.47,92.5,DEMO_DATA,True
2022-09-08,2071.9,557.09,76.23,92.0,DEMO_DATA,True
2022-09-09,2043.7,550.63,76.07,93.3,DEMO_DATA,True
2022-09-10,1964.5,560.42,76.23,94.3,DEMO_DATA,True
2022-09-11,1916.6,557.78,76.45,94.6,DEMO_DATA,True
2022-09-12,1851.8,546.74,76.22,95.4,DEMO_DATA,True
2022-09-13,1824.0,534.29,76.26,94.9,DEMO_DATA,True
2022-09-14,1864.8,524.78,76.51,94.2,DEMO_DATA,True
2022-09-15,1870.9,516.11,76.53,93.9,DEMO_DATA,True
2022-09-16,1905.0,509.32,76.49,93.6,DEMO_DATA,True
2022-09-17,1892.4,511.71,76.31,93.2,DEMO_DATA,True
2022-09-18,1853.1,511.47,76.22,93.3,DEMO_DATA,True
2022-09-19,1859.6,508.85,76.08,92.4,DEMO_DATA,True
2022-09-20,1805.1,512.18,76.11,92.9,DEMO_DATA,True
2022-09-21,1822.8,513.27,76.34,92.8,DEMO_DATA,True
2022-09-22,1796.9,495.81,76.21,93.1,DEMO_DATA,True
2022-09-23,1737.7,493.38,76.21,93.5,DEMO_DATA,True
2022-09-24,1747.5,498.21,76.34,92.0,DEMO_DATA,True
2022-09-25,1733.0,496.48,76.53,92.9,DEMO_DATA,True
2022-09-26,1734.9,492.48,76.28,92.8,DEMO_DATA,True
2022-09-27,1702.5,424.59,75.93,93.9,DEMO_DATA,True
2022-09-28,1680.9,431.38,76.12,93.3,DEMO_DATA,True
2022-09-29,1707.5,434.5,76.54,99.3,DEMO_DATA,True
2022-09-30,1720.4,386.7,76.41,99.1,DEMO_DATA,True
2022-10-01,1690.8,393.87,76.38,98.6,DEMO_DATA,True
2022-10-02,1693.2,410.65,76.86,97.6,DEMO_DATA,True
2022-10-03,1719.7,410.75,76.65,96.8,DEMO_DATA,True
2022-10-04,1716.8,403.52,76.25,97.8,DEMO_DATA,True
2022-10-05,1693.7,408.61,76.43,97.2,DEMO_DATA,True
2022-10-06,1692.7,407.49,76.61,96.8,DEMO_DATA,True
2022-10-07,1754.3,409.02,76.57,96.3,DEMO_DATA,True
2022-10-08,1748.6,414.63,76.53,97.6,DEMO_DATA,True
2022-10-09,1763.5,411.33,77.19,99.4,DEMO_DATA,True
2022-10-10,1787.0,417.35,77.13,99.4,DEMO_DATA,True
2022-10-11,1755.3,422.1,77.23,100.5,DEMO_DATA,True
2022-10-12,1737.5,428.05,77.11,100.1,DEMO_DATA,True
2022-10-13,1707.7,429.96,77.56,99.0,DEMO_DATA,True
2022-10-14,1750.8,444.6,77.65,100.5,DEMO_DATA,True
2022-10-15,1773.6,445.94,77.09,99.1,DEMO_DATA,True
2022-10-16,1752.1,442.78,76.74,100.6,DEMO_DATA,True
2022-10-17,1719.3,446.45,76.81,100.5,DEMO_DATA,True
2022-10-18,1465.9,442.49,76.54,100.7,DEMO_DATA,True
2022-10-19,1443.2,437.62,76.38,102.3,DEMO_DATA,True
2022-10-20,1462.3,439.63,76.48,101.4,DEMO_DATA,True
2022-10-21,1434.0,435.98,76.52,100.8,DEMO_DATA,True
2022-10-22,1452.2,443.66,76.58,100.8,DEMO_DATA,True
2022-10-23,1432.9,449.62,76.72,100.2,DEMO_DATA,True
2022-10-24,1404.8,461.41,76.79,101.6,DEMO_DATA,True
2022-10-25,1405.9,465.14,76.74,101.3,DEMO_DATA,True
2022-10-26,1384.6,466.14,76.67,101.1,DEMO_DATA,True
2022-10-27,1437.7,481.45,76.64,101.7,DEMO_DATA,True
2022-10-28,1415.2,484.18,76.62,100.2,DEMO_DATA,True
2022-10-29,1442.7,477.44,76.73,100.3,DEMO_DATA,True
2022-10-30,1481.1,478.67,76.48,98.2,DEMO_DATA,True
2022-10-31,1466.9,489.29,76.53,98.0,DEMO_DATA,True
2022-11-01,1464.4,493.11,76.73,99.5,DEMO_DATA,True
2022-11-02,1509.2,496.58,76.36,99.1,DEMO_DATA,True
2022-11-03,1570.6,477.14,76.53,98.8,DEMO_DATA,True
2022-11-04,1591.4,466.16,76.57,98.6,DEMO_DATA,True
2022-11-05,1606.7,467.51,76.66,99.1,DEMO_DATA,True
2022-11-06,1562.8,481.26,76.17,99.3,DEMO_DATA,True
2022-11-07,1814.0,488.48,76.19,99.9,DEMO_DATA,True
2022-11-08,1767.8,487.21,76.42,99.9,DEMO_DATA,True
2022-11-09,1827.0,476.21,79.47,99.1,DEMO_DATA,True
2022-11-10,1824.6,481.83,79.55,99.2,DEMO_DATA,True
2022-11-11,1820.5,431.27,79.57,98.6,DEMO_DATA,True
2022-11-12,1865.5,430.54,79.65,98.9,DEMO_DATA,True
2022-11-13,1883.5,436.45,79.75,99.9,DEMO_DATA,True
2022-11-14,1880.7,439.59,79.89,99.2,DEMO_DATA,True
2022-11-15,1950.0,438.8,79.92,99.5,DEMO_DATA,True
2022-11-16,2066.5,438.58,80.1,99.0,DEMO_DATA,True
2022-11-17,2069.2,445.33,80.41,99.4,DEMO_DATA,True
2022-11-18,2024.0,444.96,80.4,99.5,DEMO_DATA,True
2022-11-19,2059.4,444.58,80.51,99.7,DEMO_DATA,True
2022-11-20,2081.5,444.37,80.45,98.5,DEMO_DATA,True
2022-11-21,2009.5,451.15,80.07,99.3,DEMO_DATA,True
2022-11-22,2025.7,452.59,80.34,98.1,DEMO_DATA,True
2022-11-23,2068.4,451.28,80.16,99.8,DEMO_DATA,True
2022-11-24,2032.2,453.73,80.21,99.8,DEMO_DATA,True
2022-11-25,2026.0,454.51,80.07,101.1,DEMO_DATA,True
2022-11-26,2008.5,468.39,79.91,100.1,DEMO_DATA,True
2022-11-27,1961.9,474.46,80.32,100.2,DEMO_DATA,True
2022-11-28,1956.7,469.71,80.53,99.5,DEMO_DATA,True
2022-11-29,2004.0,479.5,80.52,98.6,DEMO_DATA,True
2022-11-30,2037.6,468.03,80.44,98.5,DEMO_DATA,True
2022-12-01,2103.7,470.51,80.59,98.9,DEMO_DATA,True
2022-12-02,2165.4,459.81,80.47,98.6,DEMO_DATA,True
2022-12-03,2148.6,462.75,80.19,98.2,DEMO_DATA,True
2022-12-04,2131.0,462.91,80.16,95.7,DEMO_DATA,True
2022-12-05,2124.4,464.16,80.05,95.9,DEMO_DATA,True
2022-12-06,2114.8,462.14,80.2,96.6,DEMO_DATA,True
2022-12-07,2089.2,481.17,80.14,96.8,DEMO_DATA,True
2022-12-08,2035.8,480.55,80.03,96.5,DEMO_DATA,True
2022-12-09,2048.3,479.5,80.05,96.0,DEMO_DATA,True
2022-12-10,2032.5,475.28,80.01,94.5,DEMO_DATA,True
2022-12-11,2014.9,472.68,79.96,95.6,DEMO_DATA,True
2022-12-12,2008.3,478.25,79.72,96.1,DEMO_DATA,True
2022-12-13,1957.3,487.11,79.59,96.5,DEMO_DATA,True
2022-12-14,1969.7,492.5,79.52,96.3,DEMO_DATA,True
2022-12-15,1960.5,503.9,79.63,96.7,DEMO_DATA,True
2022-12-16,1884.4,507.8,79.76,99.8,DEMO_DATA,True
2022-12-17,1873.0,528.56,79.64,100.2,DEMO_DATA,True
2022-12-18,1890.3,516.39,79.93,98.8,DEMO_DATA,True
2022-12-19,1876.9,520.92,79.84,98.6,DEMO_DATA,True
2022-12-20,1841.6,526.16,79.73,98.7,DEMO_DATA,True
2022-12-21,1812.3,527.41,79.45,109.6,DEMO_DATA,True
2022-12-22,1805.1,533.01,79.42,111.0,DEMO_DATA,True
2022-12-23,1790.5,536.22,79.68,111.0,DEMO_DATA,True
2022-12-24,1808.4,528.08,79.96,109.7,DEMO_DATA,True
2022-12-25,1808.2,534.94,79.54,109.1,DEMO_DATA,True
2022-12-26,1798.7,537.92,79.4,99.6,DEMO_DATA,True
2022-12-27,1830.7,549.98,79.22,100.4,DEMO_DATA,True
2022-12-28,1790.4,557.72,79.61,102.2,DEMO_DATA,True
2022-12-29,1771.4,560.08,79.45,102.9,DEMO_DATA,True
2022-12-30,1798.6,563.2,79.8,103.0,DEMO_DATA,True
2022-12-31,1854.2,567.4,79.98,103.2,DEMO_DATA,True
2023-01-01,2282.0,571.07,79.7,104.2,DEMO_DATA,True
2023-01-02,2369.8,547.84,79.63,103.4,DEMO_DATA,True
2023-01-03,2331.4,541.15,79.64,103.1,DEMO_DATA,True
2023-01-04,2351.3,537.15,79.59,104.7,DEMO_DATA,True
2023-01-05,2329.0,532.46,79.4,104.7,DEMO_DATA,True
2023-01-06,2333.3,537.24,78.95,107.2,DEMO_DATA,True
2023-01-07,1904.0,539.06,78.98,105.4,DEMO_DATA,True
2023-01-08,1844.1,546.67,79.04,104.9,DEMO_DATA,True
2023-01-09,1861.6,546.59,79.16,104.3,DEMO_DATA,True
2023-01-10,1907.0,550.14,79.26,104.3,DEMO_DATA,True
2023-01-11,1917.6,543.81,78.82,105.6,DEMO_DATA,True
2023-01-12,1920.7,558.28,78.82,105.3,DEMO_DATA,True
2023-01-13,1940.6,560.34,78.63,104.6,DEMO_DATA,True
2023-01-14,2380.9,556.48,78.7,105.8,DEMO_DATA,True
2023-01-15,2382.1,583.98,78.9,105.4,DEMO_DATA,True
2023-01-16,2368.2,582.55,78.74,105.5,DEMO_DATA,True
2023-01-17,2334.0,568.88,79.06,105.4,DEMO_DATA,True
2023-01-18,2299.8,558.47,79.1,104.4,DEMO_DATA,True
2023-01-19,2316.4,569.51,78.79,105.1,DEMO_DATA,True
2023-01-20,2297.8,487.19,78.86,103.3,DEMO_DATA,True
2023-01-21,2240.6,484.51,78.38,103.0,DEMO_DATA,True
2023-01-22,2196.4,472.2,77.92,102.5,DEMO_DATA,True
2023-01-23,2148.6,541.56,78.08,101.8,DEMO_DATA,True
2023-01-24,1558.7,547.89,77.88,102.2,DEMO_DATA,True
2023-01-25,1587.7,541.66,77.84,103.5,DEMO_DATA,True
2023-01-26,1620.5,544.43,77.44,102.5,DEMO_DATA,True
2023-01-27,1623.8,539.97,77.76,101.9,DEMO_DATA,True
2023-01-28,1612.5,535.78,77.8,102.7,DEMO_DATA,True
2023-01-29,1604.7,550.17,77.84,103.9,DEMO_DATA,True
2023-01-30,1616.7,544.67,77.97,103.4,DEMO_DATA,True
2023-01-31,1608.1,550.39,77.99,103.9,DEMO_DATA,True
2023-02-01,1676.0,549.53,81.26,103.7,DEMO_DATA,True
2023-02-02,1690.2,552.21,81.35,102.3,DEMO_DATA,True
2023-02-03,1666.2,553.08,81.28,103.1,DEMO_DATA,True
2023-02-04,1654.2,559.22,81.26,101.5,DEMO_DATA,True
2023-02-05,1647.5,555.21,81.48,101.0,DEMO_DATA,True
2023-02-06,1646.5,542.95,81.38,101.5,DEMO_DATA,True
2023-02-07,1622.5,546.79,81.18,101.4,DEMO_DATA,True
2023-02-08,1671.0,542.79,81.18,101.3,DEMO_DATA,True
2023-02-09,1684.2,530.68,81.12,101.3,DEMO_DATA,True
2023-02-10,1709.2,532.21,81.18,100.6,DEMO_DATA,True
2023-02-11,1700.5,527.71,81.14,100.0,DEMO_DATA,True
2023-02-12,1683.3,538.44,81.28,99.5,DEMO_DATA,True
2023-02-13,1670.6,540.6,77.71,98.9,DEMO_DATA,True
2023-02-14,1653.8,523.47,77.49,97.8,DEMO_DATA,True
2023-02-15,1643.3,518.78,77.32,97.3,DEMO_DATA,True
2023-02-16,1615.0,514.64,77.31,97.9,DEMO_DATA,True
2023-02-17,1629.8,514.22,77.43,99.3,DEMO_DATA,True
2023-02-18,1606.7,523.34,77.71,99.1,DEMO_DATA,True
2023-02-19,1639.7,535.77,77.68,98.3,DEMO_DATA,True
2023-02-20,1675.7,530.53,77.74,98.1,DEMO_DATA,True
2023-02-21,1662.0,524.8,77.48,98.2,DEMO_DATA,True
2023-02-22,1628.3,520.29,77.28,104.9,DEMO_DATA,True
2023-02-23,1633.5,517.55,77.72,104.6,DEMO_DATA,True
2023-02-24,1638.5,528.58,77.16,106.0,DEMO_DATA,True
2023-02-25,1659.5,528.7,76.93,105.1,DEMO_DATA,True
2023-02-26,1664.2,524.19,76.94,104.1,DEMO_DATA,True
2023-02-27,1679.5,533.59,77.3,104.3,DEMO_DATA,True
2023-02-28,1675.1,530.46,77.15,103.2,DEMO_DATA,True
2023-03-01,1658.6,537.71,77.0,104.6,DEMO_DATA,True
2023-03-02,1629.1,545.11,77.44,103.7,DEMO_DATA,True
2023-03-03,1600.3,556.65,77.57,103.9,DEMO_DATA,True
2023-03-04,1585.9,561.07,77.86,104.8,DEMO_DATA,True
2023-03-05,1607.6,575.35,77.71,104.4,DEMO_DATA,True
2023-03-06,1586.1,585.02,78.16,105.0,DEMO_DATA,True
2023-03-07,1574.7,565.04,78.21,104.2,DEMO_DATA,True
2023-03-08,1596.0,560.06,78.15,103.0,DEMO_DATA,True
2023-03-09,1541.4,550.27,78.1,103.2,DEMO_DATA,True
2023-03-10,1618.0,552.32,78.19,103.0,DEMO_DATA,True
2023-03-11,1625.7,541.61,78.27,103.9,DEMO_DATA,True
2023-03-12,1621.9,538.1,77.59,103.1,DEMO_DATA,True
2023-03-13,1610.8,529.93,77.28,102.5,DEMO_DATA,True
2023-03-14,1611.7,530.3,77.11,101.4,DEMO_DATA,True
2023-03-15,1607.6,528.34,77.47,100.6,DEMO_DATA,True
2023-03-16,1648.5,515.51,77.7,101.1,DEMO_DATA,True
2023-03-17,1684.4,521.99,77.47,100.0,DEMO_DATA,True
2023-03-18,1235.8,516.09,77.44,99.8,DEMO_DATA,True
2023-03-19,1294.1,506.8,77.73,101.6,DEMO_DATA,True
2023-03-20,1290.7,495.67,77.74,101.1,DEMO_DATA,True
2023-03-21,1322.0,496.69,77.65,102.4,DEMO_DATA,True
2023-03-22,1360.7,495.49,77.65,95.1,DEMO_DATA,True
2023-03-23,1374.4,497.33,77.77,95.5,DEMO_DATA,True
2023-03-24,1352.2,502.94,77.66,94.9,DEMO_DATA,True
2023-03-25,1354.7,515.74,77.55,97.1,DEMO_DATA,True
2023-03-26,1346.0,521.04,77.65,96.4,DEMO_DATA,True
2023-03-27,1360.2,530.52,77.18,95.6,DEMO_DATA,True
2023-03-28,1373.7,529.89,76.89,96.5,DEMO_DATA,True
2023-03-29,1422.3,527.04,76.93,96.6,DEMO_DATA,True
2023-03-30,1404.7,530.99,77.03,97.4,DEMO_DATA,True
2023-03-31,1369.0,528.43,76.74,97.4,DEMO_DATA,True
2023-04-01,1372.5,534.34,76.92,98.7,DEMO_DATA,True
2023-04-02,1425.2,595.63,77.17,100.1,DEMO_DATA,True
2023-04-03,1477.7,596.07,77.28,100.7,DEMO_DATA,True
2023-04-04,1496.0,586.43,77.12,100.9,DEMO_DATA,True
2023-04-05,1462.4,593.04,77.05,102.3,DEMO_DATA,True
2023-04-06,1464.7,591.38,76.81,103.5,DEMO_DATA,True
2023-04-07,1445.0,508.82,76.83,104.3,DEMO_DATA,True
